ID,symbol,name,country,sector,industry,ev,employees,# of shares,revenue 2023,revenue 2022,revenue 2021,revenue 2020,ebitda 2023,ebitda 2022,ebitda 2021,ebitda 2020,stock price 2018-10-30,stock price 2018-11-30,stock price 2018-12-30,stock price 2019-01-30,stock price 2019-02-28,stock price 2019-03-30,stock price 2019-04-30,stock price 2019-05-30,stock price 2019-06-30,stock price 2019-07-30,stock price 2019-08-30,stock price 2019-09-30,stock price 2019-10-30,stock price 2019-11-30,stock price 2019-12-30,stock price 2020-01-30,stock price 2020-02-28,stock price 2020-03-30,stock price 2020-04-30,stock price 2020-05-30,stock price 2020-06-30,stock price 2020-07-30,stock price 2020-08-30,stock price 2020-09-30,stock price 2020-10-30,stock price 2020-11-30,stock price 2020-12-30,stock price 2021-01-30,stock price 2021-02-28,stock price 2021-03-30,stock price 2021-04-30,stock price 2021-05-30,stock price 2021-06-30,stock price 2021-07-30,stock price 2021-08-30,stock price 2021-09-30,stock price 2021-10-30,stock price 2021-11-30,stock price 2021-12-30,stock price 2022-01-30,stock price 2022-02-28,stock price 2022-03-30,stock price 2022-04-30,stock price 2022-05-30,stock price 2022-06-30,stock price 2022-07-30,stock price 2022-08-30,stock price 2022-09-30,stock price 2022-10-30,stock price 2022-11-30,stock price 2022-12-30,stock price 2023-01-30,stock price 2023-02-28,stock price 2023-03-30,stock price 2023-04-30,stock price 2023-05-30,stock price 2023-06-30,stock price 2023-07-30,stock price 2023-08-30,stock price 2023-09-30,profitability 2023,profitability 2022,profitability 2021
119,0GAF.IL,TELENET GROUP HOLDING NV TELENE,Belgium,Telecom,Telecom Services,7886744576,3000,108609000,"2665000000,0","2595800000,0","2575200000,0","2583900000,0","2188400000,0","1423500000,0","1347400000,0","1295100000,0","39,956425","38,176883","36,566635","35,661825","35,157138","36,866917","40,450774","41,664948","43,392299","40,680029","40,017096","38,505739","37,827535","38,014675","34,972890","36,015644","35,469106","26,928712","30,181760","31,026350","33,608160","31,918233","29,166792","28,382464","29,788542","29,820946","32,099583","32,685502","32,122641","31,221667","32,364655","31,826742","30,697201","30,844572","30,537803","30,669643","31,255224","30,095111","30,699579","33,642005","32,132880","30,414837","29,909405","25,560961","22,213695","17,851291","15,063371","14,388508","14,161102","15,955696","14,248249","15,838905","15,132369","17,055421","20,989027","20,129046","20,478081","20,775739","21,010908","21,128916","521100003,6038862","479100005,5403896","471800005,85330606"
120,TRX.L,TISSUE REGENIX GROUP PLC ORD 0.,United Kingdom,Pharma,Biotechnology,42960084,85,70574496,,,"17483680,172261","17088425,027534",,,0,"-8045313,893114","853,804348","734,204545","663,815789","599,772727","711,000000","670,476190","628,625000","585,476190","521,125000","383,043478","385,000000","347,380952","298,913043","141,571429","102,375000","125,590909","101,075000","70,681818","70,000000","81,657895","36,922727","33,800000","32,160000","34,400000","37,340909","42,728571","47,614286","53,650000","71,040000","67,060870","62,050000","65,289474","64,713636","67,290909","68,719048","64,877273","62,785714","59,009091","51,766667","50,600000","41,985000","38,891304","49,015790","44,952381","43,175000","46,500000","55,163636","52,266667","49,476190","59,931818","57,550000","65,190476","64,350000","60,021739","58,777778","54,655000","52,454545","53,952381","52,131818","49,750000","1089950,4497301038","2046987,210454302","1871155,048062354"
121,OPTI.L,OPTIBIOTIX HEALTH PLC ORD 2P,United Kingdom,Pharma,Biotechnology,23272526,9,91190704," 457000,0","2212932,0","1523247,0",0,"2665000,0","6512562,0","6003081,0",0,"80,347826","76,522727","90,710526","89,613636","86,500000","82,176190","80,550000","81,023810","79,475000","76,152174","63,661905","47,261905","58,000000","57,000000","52,775000","56,413636","61,325000","36,870455","52,875000","59,157895","54,500000","51,043478","55,500000","53,259091","55,772727","50,976190","51,857143","60,890000","57,355000","51,543478","50,775000","49,131579","49,000000","48,443182","51,147619","52,445455","47,654762","47,095454","42,488095","42,437500","41,975000","34,071739","32,736842","26,047619","21,925000","32,559524","28,110227","17,434524","17,202381","19,488636","14,606250","13,696429","13,606250","11,488043","10,263333","9,687500","7,515909","15,629762","31,045455","28,750000","168008,7326551595","193509,57348244824","350348,87676361523"
122,0NW1.IL,COMPAGNIE PLASTIC OMNIUM SA COM,France,Automotive,Auto Parts,3660054016,28322,143995008,"8538110000,0","7233311000,0","7073227000,0","8493550000,0","744069000,0","674674000,0","486119000,0","874827000,0","25,448261","23,498600","18,870847","21,343392","22,446243","22,995752","25,319020","21,476183","20,454349","21,011008","19,857755","23,489958","22,581663","23,778935","23,372346","23,050897","21,278973","14,367635","13,788200","16,822316","18,116203","17,968291","17,915103","20,943760","21,568869","23,126784","27,657329","29,595691","31,036114","30,641027","29,122256","27,705884","27,831209","26,200012","26,536775","23,124588","23,085691","23,901292","22,873306","22,705593","20,520831","16,307899","15,418298","15,850961","16,795135","17,230603","18,804200","16,735856","14,104833","14,706965","13,691239","15,381012","16,825712","16,417072","16,260279","15,508214","15,993774","17,439702","16,803320","16,143435","380417004,91897124","307618005,4249223","380700007,52913177"
123,0DZC.IL,CIE AUTOMOTIVE SA CIE AUTOMOTIV,Spain,Automotive,Auto Parts,4704292352,24999,119727000,"3838606000,0","3269111000,0","2882494000,0","3461052000,0","667874000,0","604627000,0","452817000,0","625273000,0","22,469219","21,770957","20,108599","22,516999","23,714709","23,040076","23,692249","23,328450","23,066320","22,466184","19,834889","21,922946","21,242261","21,546438","20,732820","20,323586","19,007171","14,318628","13,999224","14,715575","16,268232","14,898624","14,325479","14,562417","16,286678","18,823522","20,596059","21,483741","22,759488","22,314760","22,768670","24,000637","25,194311","25,080674","25,172041","22,797081","22,281483","25,255749","26,195950","26,934950","25,491833","20,617515","20,116091","21,301629","23,779907","24,181251","25,280291","22,795984","23,710111","24,047068","23,766751","26,154475","27,627179","26,062091","26,442525","27,940852","27,980126","27,920331","27,166106","27,790000","220744007,04368243","200657007,78048673","163423010,3889482"
124,GST.L,GSTECHNOLOGIES LTD ORD NPV (DI),Australia,Telecom,Information Technology Services,7239921,48,1778220032," 442000,0","4238000,0","2830000,0","4527000,0",0,"-933000,0","-172000,0","-141000,0",,"0,723571","0,685526","0,675000","0,675000","0,684048","0,613500","0,497619","0,205500","0,185217","0,162857","0,112333","0,109913","0,114714","0,157250","0,170000","0,169750","0,165000","0,166400","0,207895","0,222955","0,255000","0,257500","0,253182","0,232727","0,199238","0,136667","0,314050","2,101750","2,133478","1,875750","1,605263","1,384091","1,312273","1,459286","1,229545","1,995238","2,282727","2,089524","1,979000","1,740750","1,630217","1,567632","1,478048","1,265750","1,099095","1,106636","1,199524","1,080714","0,917955","0,694500","0,541381","0,346750","0,402348","1,234444","1,278750","1,074545","0,596238","0,719500","1,025000","1951993,3334060772","158992,240170418","159957,90743604652"
125,0KG0.IL,TIETO OYJ TIETO ORD SHS,Finland,Telecom,Information Technology Services,3221012224,23958,118391000,"2928100000,0","2823400000,0","2786400000,0","1734000000,0","451500000,0","552300000,0","352300000,0","221400000,0","23,097656","23,636100","21,329580","21,986638","22,661895","24,745208","24,888050","23,696206","23,828758","22,769008","20,821259","21,774533","22,904647","24,017178","25,149408","26,809703","26,583842","19,659979","19,050704","20,813061","22,264885","23,339418","23,647518","23,243243","22,761866","23,127807","25,189551","25,964596","26,147306","25,673981","27,305017","26,470115","25,754025","26,835191","28,742950","27,569110","27,057092","26,623420","26,337392","26,634919","25,929994","23,928994","23,865977","23,019497","23,381855","24,634239","26,234074","24,806552","23,602110","25,348195","26,958887","27,914479","29,345160","28,746913","29,356802","26,686617","25,773716","23,972105","22,306904","22,753020","95400007,13402486","80800005,83199751","83500009,14281075"
126,0NJQ.IL,SOPRA STERIA GROUP SA SOPRA STE,France,Telecom,Information Technology Services,4880693248,53954,20190600,"5101200000,0","4682800000,0","4262900000,0","4434000000,0","553000000,0","510300000,0","436000000,0","487000000,0","111,649172","87,687434","80,840418","83,410590","88,849918","100,731700","105,458046","102,558250","98,201292","102,821310","114,125638","113,489294","116,600900","129,755049","137,867403","144,429242","147,253080","105,862398","101,476022","100,306313","107,978529","116,711367","133,042057","134,996152","128,034599","116,188849","127,806628","132,450508","139,433144","138,408331","143,638982","148,380672","155,882761","166,458368","169,699561","169,940690","162,670617","168,148862","157,039893","158,544453","155,968891","158,736860","169,468520","162,083280","151,343334","148,498088","152,169305","136,708320","130,521711","140,784685","144,565153","150,351470","164,944077","191,807295","192,171872","187,415531","178,451317","186,430854","198,555366","204,300430","94200008,82584675","54600009,56436066","53600011,19425057"
127,0JXZ.IL,GALAPAGOS NV GALAPAGOS ORD SHS,Belgium,Pharma,Biotechnology,-1691733760,1233,65897100,"505280000,0","484846000,0","478053000,0","844986000,0",0,"-76707000,0",0,"163810000,0","89,596870","90,548636","87,170737","89,231544","88,755800","88,767610","105,811200","102,723875","108,912525","142,258152","154,003156","145,814310","144,513659","170,081372","187,897090","199,655481","227,743147","163,301136","189,146925","198,011665","178,785454","173,188473","142,010000","113,941991","114,345439","104,412828","90,406239","85,577970","77,029461","68,133080","66,491213","61,535969","61,688679","53,809151","49,858848","48,052259","44,524762","45,576035","46,019943","48,790363","58,197947","56,388571","60,426282","54,625221","52,454869","53,760920","52,112953","47,593431","44,655194","40,780279","38,063865","42,364403","37,670547","35,089023","34,774729","38,812931","38,264583","37,671782","36,243583","35,183386","36947011,862325996","57879022,05448994","91315006,00535938"
128,0MV2.IL,FREENET AG FREENET ORD SHS,Germany,Telecom,Telecom Services,3493545984,3658,118901000,"2556714000,0","2556320000,0","2576230000,0","2932544000,0","485853000,0","403259000,0","426017000,0","450289000,0","18,070599","16,750248","15,661377","15,940975","16,628773","17,843914","18,641700","18,298750","17,215571","17,790870","17,326414","18,167416","19,677289","21,030712","20,380948","20,293028","20,125512","16,302527","16,255318","15,984183","14,999981","14,404621","17,077900","17,997751","16,679227","16,798223","16,994085","17,252105","18,270533","19,734452","20,113628","21,580519","21,521182","19,853571","20,690438","21,974169","22,444640","22,860028","22,749575","23,733519","24,789465","23,519371","25,410470","23,579529","23,840399","23,143583","22,615138","21,051435","19,270066","20,875113","20,429435","22,119606","23,115556","23,564133","25,040945","25,001380","22,941176","22,807928","21,624828","22,151964","62942007,19054114","48226008,66328088","49881008,20048492"
129,0R5Z.IL,NNIT A/S NNIT ORD SHS,Denmark,Telecom,Information Technology Services,2146434048,1700,24838200,"1500000000,0","2877000000,0","2830000000,0","3058000000,0","-56000000,0","260000000,0","343000000,0","499000000,0","185,873651","184,265059","187,307409","201,923256","184,573589","176,670169","174,475781","164,287769","123,640754","109,195012","84,709684","74,608440","83,388625","97,275002","107,395300","109,864375","105,184265",-1,"111,156414","110,705338","115,200406","117,323875","130,381293","130,286365","128,890909","115,566667","113,791345","115,660000","108,765001","105,928260","108,066667","115,001685","125,348800","129,421621","137,998598","132,002865","121,847295","112,800517","108,623093","108,199564","90,352994","89,689940","90,435429","69,950748","69,721784","72,342166","71,193122","61,890362","52,498758","57,046149","65,763103","70,644324","72,262065","69,501613","68,790510","85,011131","84,513203","80,580001","79,159092","83,325001","125999961,67082056","96000008,25551558","135000006,25782523"
130,IXI.L,IXICO PLC ORD 1P,United Kingdom,Pharma,Biotechnology,2980462,90,48351400,"8643000,0","9190000,0","9532000,0",0,"1557000,0","1791000,0","1314000,0",0,"28,554348","25,909091","22,342105","25,113636","31,375000","28,071429","26,625000","27,380952","31,410000","32,904348","44,242857","55,023810","58,615217","70,678571","74,572250","85,909091","76,350000","53,113636","65,625000","65,921053","67,109091","71,065217","71,500000","83,931818","96,136364","109,380952","102,202381","90,760000","89,510000","87,086957","81,125000","90,315789","84,272727","70,636364","75,380952","78,118636","76,504762","62,827273","56,423810","55,660000","47,550000","42,347826","36,815789","38,923810","37,075000","32,904762","34,759091","38,000000","31,928571","28,931818","26,637500","24,690476","25,475000","22,967391","20,905556","19,260000","18,784091","19,452381","20,259090","20,299999","2245001,914233783","2154001,6641328866","1142002,268235921"
131,OCTP.L,OXFORD CANNABINOID TECHNOLOGIES,United Kingdom,Pharma,Biotechnology,5385982,7,960416000,"0,0","0,0","0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,470000","3,898636","3,035000","2,868571","2,827273","2,595000","2,151818","2,517381","2,530750","2,207500","1,460652","1,243421","0,983286","0,900000","0,798810","0,898545","0,721048","0,597619","0,571091","0,625000","0,920571","0,777050","1,218913","1,207222","1,209000","1,042955","0,899429","1,129318","0,900000",-1,"767,2815613404249","300353,722861801"
132,CAR.L,CARCLO PLC ORD 5P,United Kingdom,Automotive,Auto Parts,42776852,1116,73419200,"143445000,0","128576000,0","107564000,0","110506000,0","9473000,0","16009000,0","15352000,0","8877000,0","84,152174","80,422727","80,294736","59,429545","46,377500","41,235715","28,315000","29,183333","21,400000","16,675000","10,700000","10,700000","10,700000","11,826190","12,947500","16,353409","9,774250","6,045227","6,138000","5,163158","6,555455","9,204348","9,921000","18,117046","20,020455","17,854762","13,623810","18,890000","21,836250","29,956521","36,005000","59,557894","55,745454","46,715909","43,178571","37,809091","35,238095","42,690909","38,500000","35,172500","32,262500","26,371739","25,850000","21,175000","22,865000","19,961905","20,745455","18,175714","16,533333","15,830682","13,152500","12,358333","13,426250","14,454348","12,337500","11,911250","13,781818","13,632143","13,700000","12,925000","2417004,515660509","4939002,672050222","7319002,786402553"
133,FAB.L,FUSION ANTIBODIES PLC ORD 4P,United Kingdom,Pharma,Biotechnology,1473415,48,59453700,"2901000,0","4799000,0","4165000,0","3895000,0",0,"-573000,0","-532000,0","-431000,0","67,195652","63,545455","53,447368","51,181818","39,725000","29,452381","38,375000","64,761905","55,250000","64,717391","66,976190","66,285714","67,630435","72,523810","78,350000","87,136364","86,125000","74,363636","103,175000","112,578947","98,090909","87,717391","94,250000","124,090909","160,136364","127,761905","119,071429","126,050000","123,425000","141,608696","152,625000","144,210526","129,295455","127,204545","127,476190","128,295455","123,928571","117,840909","118,095238","105,825000","81,320000","64,643478","66,921053","60,285714","47,900000","45,166667","82,886364","51,857143","44,028571","45,045455","42,575000","51,366667","49,300000","37,108696","36,972222","25,663750","7,746591","7,808333","6,720455","5,800000","113999,40659887233","257997,42859511345","364997,2304229323"
134,0ROM.IL,GESTAMP AUTOMOCION SA GESTAMP A,Spain,Automotive,Auto Parts,5130610176,42672,574011008,"10726444000,0"," 8092845000,0"," 7455840000,0"," 9065146000,0","1203577000,0","1012921000,0","616068000,0","1053158000,0","5,453346","5,312784","4,981474","5,004666","5,069548","5,145969","5,367939","5,079165","4,933437","4,746491","4,086558","4,311439","3,897830","3,980845","4,120567","3,899448","3,433349","2,554247","2,266286","2,381974","2,595862","2,213247","2,186988","2,207244","2,439706","3,114302","3,617996","3,868753","4,186989","4,377844","4,407489","4,476074","4,635936","4,191052","4,029278","3,557535","3,537917","3,972319","4,182596","4,324713","3,981872","3,143760","3,043273","3,265598","3,424813","3,329908","3,782245","3,372309","3,348399","3,519595","3,513113","3,859214","4,075316","4,174731","4,043974","4,076897","4,299453","4,384111","4,152138","4,156000","783201004,2628018","613440005,0651633","557655008,3279933"
135,0H22.IL,BIOINVENT INTERNATIONAL AB BIOI,Sweden,Pharma,Biotechnology,-42273344,103,65804400,"326126000,0"," 19384000,0","147372000,0"," 93740000,0","-27129000,0",0,"-63993000,0",0,,,,,,,,,,,"38,250000",-1,-1,-1,"30,088750","40,322222","37,644444",-1,-1,-1,-1,"44,400002",-1,-1,"40,150002",-1,"46,439500","53,004455","53,138000","48,445652","49,057500","52,927484","56,412680","52,139059","46,735714","41,372727","35,704358","42,076630","46,777854","40,509443","37,498000","37,475652","46,092105","43,148490","42,200580","45,813752","47,270260","44,147643","43,471429","36,503629","34,330000","35,350000","30,523848","28,317290","28,995738","26,536842","19,194642","17,739611","16,823604","17,520000","12377001,55823451","13260000,160541644","6700000,660593253"
